Host Column ID,Linked Column ID,Host Family Type,Linked Family Type,Host Dimensions,Linked Dimensions,Status
2613813,1687443,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613814,1687445,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613815,1687447,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613816,1687449,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613817,1687265,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2613818,1687267,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2613819,1687451,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613820,1687453,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613821,1687455,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613822,1687457,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613823,1687459,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2613824,1687269,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2613825,1687271,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2613856,1702264,unknown,unknown,"{'b': 4.4291338582677167, 'type': 'square'}","{'b': 4.4291338582677167, 'type': 'square'}",Approved
2613857,1702266,unknown,unknown,"{'b': 4.4291338582677167, 'type': 'square'}","{'b': 4.4291338582677167, 'type': 'square'}",Approved
2613858,1702269,unknown,unknown,"{'b': 4.4291338582677167, 'type': 'square'}","{'b': 4.4291338582677167, 'type': 'square'}",Approved
2613943,1687273,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2613944,1687275,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2614227,1687824,unknown,unknown,"{'h': 3.6089238845144362, 'b': 4.1010498687664043, 'type': 'rectangular'}","{'h': 3.6089238845144362, 'b': 4.1010498687664043, 'type': 'rectangular'}",Approved
2614228,1702272,unknown,unknown,"{'h': 3.9370078740157481, 'b': 4.2650918635170605, 'type': 'rectangular'}","{'h': 3.9370078740157481, 'b': 4.2650918635170605, 'type': 'rectangular'}",Approved
2614229,1687826,unknown,unknown,"{'h': 3.6089238845144362, 'b': 4.1010498687664043, 'type': 'rectangular'}","{'h': 3.6089238845144362, 'b': 4.1010498687664043, 'type': 'rectangular'}",Approved
2615856,1702106,unknown,unknown,"{'b': 3.2808398950131235, 'type': 'square'}","{'b': 3.2808398950131235, 'type': 'square'}",Approved
2615857,1702109,unknown,unknown,"{'b': 3.2808398950131235, 'type': 'square'}","{'b': 3.2808398950131235, 'type': 'square'}",Approved
2615858,1687461,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2615859,1687464,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2615860,1687894,unknown,unknown,"{'b': 3.6089238845144362, 'type': 'square'}","{'b': 3.6089238845144362, 'type': 'square'}",Approved
2615861,1687897,unknown,unknown,"{'b': 3.6089238845144362, 'type': 'square'}","{'b': 3.6089238845144362, 'type': 'square'}",Approved
2615862,1687277,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2615863,1687280,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2615864,1687283,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2615865,1687589,unknown,unknown,"{'h': 3.6089238845144362, 'b': 4.1010498687664043, 'type': 'rectangular'}","{'h': 3.6089238845144362, 'b': 4.1010498687664043, 'type': 'rectangular'}",Approved
2615866,1687467,unknown,unknown,"{'h': 3.2808398950131235, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 3.2808398950131235, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2615867,1687592,unknown,unknown,"{'h': 3.6089238845144362, 'b': 4.1010498687664043, 'type': 'rectangular'}","{'h': 3.6089238845144362, 'b': 4.1010498687664043, 'type': 'rectangular'}",Approved
2615868,1687470,unknown,unknown,"{'h': 3.2808398950131235, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 3.2808398950131235, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2615869,1702274,unknown,unknown,"{'b': 4.4291338582677167, 'type': 'square'}","{'b': 4.4291338582677167, 'type': 'square'}",Approved
2615870,1702277,unknown,unknown,"{'b': 4.4291338582677167, 'type': 'square'}","{'b': 4.4291338582677167, 'type': 'square'}",Approved
2615871,1702280,unknown,unknown,"{'h': 3.9370078740157481, 'b': 4.2650918635170605, 'type': 'rectangular'}","{'h': 3.9370078740157481, 'b': 4.2650918635170605, 'type': 'rectangular'}",Approved
2615872,1702283,unknown,unknown,"{'h': 3.9370078740157481, 'b': 4.2650918635170605, 'type': 'rectangular'}","{'h': 3.9370078740157481, 'b': 4.2650918635170605, 'type': 'rectangular'}",Approved
2616091,1687285,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616092,1687287,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616093,1687289,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616150,1686771,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616151,1686774,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616152,1686777,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616153,1686779,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616154,1686781,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616155,1686783,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616156,1686947,unknown,unknown,"{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616157,1686950,unknown,unknown,"{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616158,1686785,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616159,1686788,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616160,1686791,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616161,1686793,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616402,1686795,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616403,1686798,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616404,1686801,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616405,1686803,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616406,1686805,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616407,1686807,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616408,1686843,unknown,unknown,"{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616409,1686846,unknown,unknown,"{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616410,1686713,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616411,1686716,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616412,1686719,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616413,1686721,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616578,1686819,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616579,1686822,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616580,1686825,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616581,1686827,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616582,1686829,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616583,1686831,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2616584,1686959,unknown,unknown,"{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616585,1686962,unknown,unknown,"{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616586,1686833,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616587,1686836,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616588,1686839,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616589,1686841,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616830,1687077,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2616831,1687080,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.6089238845144362, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.6089238845144362, 'type': 'rectangular'}",Approved
2616832,1686965,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616833,1686968,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616834,1686971,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616835,1686973,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616836,1687659,unknown,unknown,"{'b': 3.2808398950131235, 'type': 'square'}","{'b': 3.2808398950131235, 'type': 'square'}",Approved
2616837,1687662,unknown,unknown,"{'b': 3.2808398950131235, 'type': 'square'}","{'b': 3.2808398950131235, 'type': 'square'}",Approved
2616838,1687291,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616839,1687294,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616840,1687297,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616841,1687299,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616980,1686975,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616981,1686978,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616982,1686981,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616983,1686984,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616984,1686987,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616985,1686989,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2616986,1687659,unknown,unknown,"{'b': 3.2808398950131235, 'type': 'square'}","{'b': 3.2808398950131235, 'type': 'square'}",Approved
2616987,1687662,unknown,unknown,"{'b': 3.2808398950131235, 'type': 'square'}","{'b': 3.2808398950131235, 'type': 'square'}",Approved
2616988,1687291,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616989,1687294,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616990,1687297,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2616991,1687299,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2617130,1686991,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2617131,1686994,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2617132,1686997,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2617133,1687000,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2617134,1687003,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2617135,1687005,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.9527559055118111, 'type': 'rectangular'}",Approved
2617136,1687671,unknown,unknown,"{'b': 3.2808398950131235, 'type': 'square'}","{'b': 3.2808398950131235, 'type': 'square'}",Approved
2617137,1687674,unknown,unknown,"{'b': 3.2808398950131235, 'type': 'square'}","{'b': 3.2808398950131235, 'type': 'square'}",Approved
2617138,1687311,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2617139,1687314,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2617140,1687317,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2617141,1687319,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618096,1687677,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618097,1687680,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618098,1687683,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618109,1687685,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618110,1687687,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618111,1687689,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618190,1687677,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618191,1687680,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618192,1687683,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618193,1687685,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618194,1687687,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618195,1687689,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618196,1687705,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618197,1687708,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618198,1687711,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618199,1687713,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618200,1687715,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618201,1687717,unknown,unknown,"{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618220,1702294,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2618221,1702296,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2618226,1687013,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618232,1687321,unknown,unknown,"{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}","{'h': 2.6246719160104988, 'b': 3.2808398950131235, 'type': 'rectangular'}",Approved
2618240,1687484,unknown,unknown,"{'h': 2.9527559055118111, 'b': 4.2650918635170605, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 4.2650918635170605, 'type': 'rectangular'}",Approved
2618241,1687488,unknown,unknown,"{'h': 2.9527559055118111, 'b': 4.2650918635170605, 'type': 'rectangular'}","{'h': 2.9527559055118111, 'b': 4.2650918635170605, 'type': 'rectangular'}",Approved
2618245,1702304,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2618516,1702306,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
2618517,1702308,unknown,unknown,"{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}","{'h': 2.2965879265091864, 'b': 2.6246719160104988, 'type': 'rectangular'}",Approved
